time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,temp,torque,raw_watts,raw_heartrate,left_right_balance,hrv
1602,328,76,183,7660.24,957.2,43.701187,40.28616,3.312,26,41,328,183,58,322
1603,284,70,183,7663.55,957.6,43.701183,40.2862,3.219,26,39,284,183,58,321
1604,322,73,183,7666.86,958.0,43.701176,40.28624,3.238,26,42,322,183,49,319
1605,337,74,184,7670.13,958.4,43.70117,40.286278,3.266,26,43,337,184,56,322
1606,311,72,184,7673.49,958.6,43.70116,40.28632,3.275,26,41,311,184,51,322
1607,291,72,184,7676.7,958.8,43.701153,40.286358,3.21,26,39,291,184,46,320
1608,291,71,184,7679.56,959.4,43.70114,40.28639,3.023,26,39,291,184,46,323
1609,353,73,184,7682.87,959.8,43.70113,40.286427,3.219,26,46,353,184,50,321
1610,328,73,184,7685.93,960.0,43.701122,40.286465,3.191,26,43,328,184,57,321
1611,313,74,184,7689.06,960.6,43.70111,40.2865,3.154,26,40,313,184,55,321
1612,271,72,184,7692.32,961.0,43.7011,40.286537,3.163,26,36,271,184,49,320
1613,344,75,184,7695.52,961.4,43.70109,40.286575,3.191,26,44,344,184,55,323
1614,294,73,184,7698.74,961.8,43.70108,40.286613,3.154,26,38,294,184,54,317
1615,265,70,185,7702.02,962.0,43.701073,40.28665,3.163,26,36,265,185,54,321
1616,357,72,185,7705.04,962.2,43.70106,40.286686,3.116,26,47,357,185,48,322
1617,342,76,185,7708.42,962.4,43.701046,40.28672,3.275,26,43,342,185,54,318
1618,280,71,185,7711.76,962.8,43.70103,40.28676,3.2,26,38,280,185,44,322
1619,310,72,185,7715.03,963.2,43.70102,40.286797,3.284,26,41,310,185,54,644
1620,323,72,185,7718.32,963.6,43.701008,40.286835,3.219,26,43,323,185,59,319
1621,314,73,186,7721.47,963.8,43.701,40.28687,3.238,26,41,314,186,48,322
1622,352,76,186,7724.77,964.2,43.70099,40.286907,3.312,26,44,352,186,53,319
1623,308,75,186,7728.16,964.6,43.700974,40.286945,3.359,26,39,308,186,59,319
1624,285,72,186,7731.36,965.0,43.700962,40.286983,3.191,26,38,285,186,48,323
1625,360,76,186,7734.71,965.2,43.70095,40.28702,3.275,26,45,360,186,44,320
1626,347,75,186,7738.18,965.4,43.70094,40.28706,3.359,26,44,347,186,53,320
1627,276,75,186,7741.46,966.0,43.700928,40.287098,3.266,26,35,276,186,53,320
1628,320,73,186,7744.77,966.4,43.700916,40.287136,3.256,26,42,320,186,50,324
1629,331,76,187,7748.16,967.0,43.7009,40.287174,3.331,26,42,331,187,56,318
1630,290,73,187,7751.53,967.4,43.70089,40.287212,3.34,26,38,290,187,51,318
1631,317,74,186,7754.82,968.0,43.700874,40.287247,3.228,26,41,317,186,53,323
1632,265,73,187,7758.11,968.4,43.700863,40.287285,3.322,26,35,265,187,53,322
1633,236,69,187,7761.42,968.8,43.70085,40.287323,3.219,26,33,236,187,44,320
1634,328,69,187,7764.63,968.8,43.70084,40.28736,3.135,26,45,328,187,44,318
1635,328,72,187,7767.87,969.4,43.700832,40.287395,3.247,26,44,328,187,52,322
1636,298,73,187,7771.16,969.4,43.70082,40.287434,3.275,26,39,298,187,61,639
1637,261,72,187,7774.43,969.8,43.70081,40.28747,3.182,26,35,261,187,46,323
1638,294,70,187,7777.64,970.0,43.700798,40.28751,3.163,26,40,294,187,54,322
1639,247,70,187,7780.82,970.6,43.700787,40.287544,3.144,26,34,247,187,43,318
1640,264,69,187,7783.93,970.8,43.70077,40.28758,3.107,26,37,264,187,56,320
1641,315,72,187,7787.15,971.4,43.70076,40.287617,3.21,26,42,315,187,53,322
1642,294,73,186,7790.31,971.8,43.700752,40.28765,3.191,26,38,294,186,53,321
1643,300,77,187,7793.55,972.0,43.70074,40.28769,3.368,26,37,300,187,50,319
1644,255,75,187,7796.92,972.0,43.700726,40.287727,3.415,26,32,255,187,62,324
1645,261,78,186,7800.4,972.2,43.70071,40.287766,3.471,26,32,261,186,43,321
1646,278,81,187,7803.93,972.6,43.7007,40.287807,3.602,26,33,278,187,58,319
1647,223,79,187,7807.51,972.8,43.700687,40.28785,3.583,26,27,223,187,52,320
1648,220,79,187,7811.03,973.2,43.700676,40.287888,3.49,26,27,220,187,45,323
1649,250,79,186,7814.62,973.6,43.700665,40.28793,3.714,26,30,250,186,48,320
1650,276,85,187,7818.37,974.0,43.70065,40.28797,3.826,26,31,276,187,60,320
1651,218,86,186,7822.21,974.6,43.700634,40.288013,3.882,26,24,218,186,41,646
1652,282,89,186,7826.13,974.8,43.70062,40.288055,3.956,26,30,282,186,41,320
1653,227,91,186,7830.13,975.2,43.700603,40.2881,4.031,26,24,227,186,52,321
1654,213,91,186,7834.17,975.6,43.70059,40.288147,4.078,26,22,213,186,43,324
1655,204,98,186,7838.31,976.0,43.700573,40.288197,4.236,26,20,204,186,51,322
1656,241,74,187,7842.57,976.2,43.700558,40.288242,4.273,26,31,241,187,62,320
1657,279,84,186,7846.95,976.6,43.700542,40.288292,4.553,26,32,279,186,51,325
1658,193,85,186,7851.55,976.8,43.700527,40.288345,4.665,26,22,193,186,51,322
1659,247,89,186,7856.29,977.0,43.700512,40.2884,4.787,26,27,247,186,46,320
1660,197,91,186,7861.15,977.0,43.700493,40.288456,4.955,26,21,197,186,46,323
1661,228,93,186,7866.12,977.2,43.700478,40.288513,5.001,26,23,228,186,53,323
1662,230,93,186,7871.19,977.4,43.70046,40.28857,5.169,26,24,230,186,58,322
1663,230,96,186,7876.38,977.6,43.70044,40.28863,5.216,26,23,230,186,54,319
1664,212,95,186,7881.64,978.0,43.70042,40.28869,5.263,26,21,212,186,54,324
1665,160,95,186,7886.9,978.0,43.7004,40.28875,5.244,26,16,160,186,45,324
1666,184,92,185,7892.09,978.2,43.700382,40.288807,5.141,26,19,184,185,43,322
1667,221,94,185,7897.27,978.2,43.700363,40.288868,5.141,26,22,221,185,49,322
1668,212,93,185,7902.39,978.4,43.700344,40.288925,5.104,26,22,212,185,48,323
1669,206,92,185,7907.48,978.6,43.700325,40.288982,5.057,26,21,206,185,43,325
1670,267,91,185,7912.55,978.6,43.700306,40.28904,5.011,26,28,267,185,43,321
1671,267,90,185,7917.59,978.6,43.700287,40.289097,4.973,26,28,267,185,43,323
1672,190,90,185,7922.52,978.6,43.70027,40.289154,4.796,26,20,190,185,59,322
1673,201,88,185,7927.22,978.8,43.700256,40.289207,4.572,26,22,201,185,40,325
1674,296,87,185,7931.72,979.0,43.700237,40.289257,4.367,26,32,296,185,45,320
1675,206,85,185,7936.14,979.4,43.700222,40.289307,4.32,26,23,206,185,58,324
1676,213,89,185,7940.34,979.6,43.700207,40.289356,4.087,26,23,213,185,37,323
1677,285,88,185,7944.39,979.8,43.700195,40.289402,3.91,26,31,285,185,51,323
1678,239,84,185,7948.23,980.0,43.70018,40.289448,3.863,26,27,239,185,52,323
1679,263,81,185,7952.03,980.2,43.70017,40.28949,3.676,26,31,263,185,50,323
1680,300,81,185,7955.6,980.4,43.700157,40.28953,3.527,26,35,300,185,50,323
1681,300,78,185,7959.06,980.6,43.700146,40.28957,3.452,26,37,300,185,48,323
1682,256,77,185,7962.55,980.8,43.70013,40.289608,3.434,26,32,256,185,52,323
1683,293,75,185,7965.89,981.0,43.700115,40.289646,3.322,26,37,293,185,45,325
1684,328,77,185,7969.22,981.4,43.700104,40.289684,3.368,26,41,328,185,54,322
1685,283,73,185,7972.59,981.8,43.700092,40.289722,3.331,26,37,283,185,51,321
1686,262,73,185,7975.95,982.4,43.70008,40.28976,3.247,26,34,262,185,49,327
1687,304,72,185,7979.03,983.0,43.70007,40.289795,3.163,26,40,304,185,49,321
1688,309,72,185,7982.28,983.4,43.700058,40.289833,3.238,26,41,309,185,49,324
1689,268,72,185,7985.35,983.8,43.700047,40.289867,3.126,26,36,268,185,54,322
1690,268,70,185,7988.45,984.2,43.70004,40.289906,3.07,26,37,268,185,47,325
1691,331,72,185,7991.62,984.4,43.70003,40.289944,3.144,26,44,331,185,52,323
1692,248,69,185,7994.62,984.8,43.700016,40.289974,3.023,26,34,248,185,47,320
1693,257,66,185,7997.47,985.2,43.700005,40.29001,2.921,26,37,257,185,47,324
1694,318,69,185,8000.42,985.4,43.699993,40.29004,2.939,26,44,318,185,51,320
1695,303,69,185,8003.35,985.8,43.69998,40.290073,3.032,26,42,303,185,57,324
1696,271,69,185,8006.43,986.2,43.69997,40.290108,2.986,26,38,271,185,43,320
1697,271,67,185,8009.39,986.4,43.69996,40.290142,3.014,26,39,271,185,43,324
1698,295,68,185,8012.42,986.6,43.699947,40.290176,3.06,26,41,295,185,55,324
1699,258,66,185,8015.35,986.8,43.69994,40.290207,2.921,26,37,258,185,55,320
1700,269,65,185,8018.25,987.0,43.69993,40.29024,2.921,26,40,269,185,49,323
1701,299,67,185,8021.15,987.2,43.699917,40.290276,2.902,26,43,299,185,54,323
1702,256,64,185,8024.08,987.4,43.699905,40.290306,2.93,26,38,256,185,56,322
1703,284,66,185,8027.02,987.8,43.699894,40.29034,2.976,26,41,284,185,56,320
1704,289,66,185,8029.94,988.0,43.699886,40.290375,2.911,26,42,289,185,51,321
1705,278,67,185,8032.9,988.4,43.69988,40.29041,2.93,26,40,278,185,51,324
1706,299,68,185,8035.88,989.0,43.699867,40.290443,2.967,26,42,299,185,54,320
1707,284,66,185,8038.81,989.2,43.699856,40.290478,2.995,26,41,284,185,53,323
1708,263,68,185,8041.83,989.6,43.699844,40.290512,3.032,26,37,263,185,52,322
1709,258,67,185,8044.82,990.2,43.699833,40.290546,2.958,26,37,258,185,51,320
1710,286,66,185,8047.82,990.4,43.699825,40.29058,2.93,26,41,286,185,56,320
1711,263,65,185,8050.65,990.8,43.699814,40.29061,2.874,26,39,263,185,43,643
1712,272,65,185,8053.45,991.2,43.699802,40.29064,2.893,26,40,272,185,56,322
1713,286,66,185,8056.34,991.4,43.699795,40.290676,2.874,26,41,286,185,43,322
1714,299,69,185,8059.34,991.6,43.699783,40.29071,3.014,26,41,299,185,59,320
1715,269,66,185,8062.41,992.0,43.69977,40.290745,3.014,26,39,269,185,59,320
1716,294,68,185,8065.34,992.6,43.69976,40.29078,3.023,26,41,294,185,44,321
1717,280,69,185,8068.43,993.0,43.69975,40.290813,3.014,26,39,280,185,55,641
1718,278,66,185,8071.43,993.2,43.699738,40.290848,2.921,26,40,278,185,55,321
1719,274,64,185,8074.34,993.4,43.699726,40.29088,2.874,26,41,274,185,48,321
1720,262,65,185,8077.16,993.8,43.69972,40.290913,2.883,26,38,262,185,48,323
1721,303,67,186,8080.09,994.0,43.699707,40.290947,2.958,26,43,303,186,50,639
1722,306,67,186,8083.11,994.2,43.699696,40.29098,3.004,26,44,306,186,49,321
1723,306,67,185,8086.07,994.4,43.699684,40.29101,3.004,26,44,306,185,47,323
1724,298,67,186,8089.11,994.4,43.699673,40.291046,3.107,26,42,298,186,52,319
1725,298,67,186,8092.15,994.6,43.699657,40.291077,3.051,26,42,298,186,58,321
1726,298,69,185,8095.22,995.0,43.699646,40.29111,3.051,26,41,298,185,58,320
1727,290,69,185,8098.28,995.4,43.69963,40.291145,3.023,26,40,290,185,48,322
1728,298,69,186,8101.34,995.6,43.69962,40.29118,3.06,26,41,298,186,56,316
1729,277,69,185,8104.47,995.8,43.699604,40.291214,3.126,26,38,277,185,54,321
1730,253,69,185,8107.55,996.2,43.699593,40.29125,2.958,26,35,253,185,55,323
1731,253,62,185,8110.4,996.4,43.699577,40.29128,2.678,26,39,253,185,55,319
1732,294,65,185,8113.2,997.0,43.699566,40.291306,2.827,26,43,294,185,54,321
1733,277,64,185,8116.1,997.4,43.69955,40.291336,2.865,26,41,277,185,54,321
1734,264,63,185,8119.06,997.6,43.699535,40.291367,2.93,26,40,264,185,54,321
1735,266,63,185,8122.06,997.8,43.699516,40.291393,2.855,26,40,266,185,56,319
1736,266,62,185,8124.81,998.2,43.699505,40.291424,2.743,26,41,266,185,52,322
1737,265,60,185,8127.66,998.6,43.69949,40.29145,2.762,26,42,265,185,52,322
1738,272,62,186,8130.39,998.8,43.69947,40.291477,2.678,26,42,272,186,53,318
1739,252,59,186,8133.15,999.2,43.699455,40.291504,2.65,26,41,252,186,51,322
1740,277,61,186,8135.94,999.4,43.69944,40.291527,2.678,26,43,277,186,50,320
1741,259,61,186,8138.78,999.6,43.69942,40.291553,2.715,26,41,259,186,54,322
1742,275,61,186,8141.6,1000.2,43.6994,40.29158,2.743,26,43,275,186,54,319
1743,284,68,186,8144.49,1000.4,43.699387,40.291603,2.921,26,40,284,186,52,322
1744,336,64,186,8147.4,1000.8,43.699368,40.29163,2.874,26,50,336,186,52,322
1745,269,64,187,8150.25,1001.0,43.69935,40.291656,2.846,26,40,269,187,47,317
1746,271,64,187,8153.13,1001.4,43.69933,40.29168,2.818,26,40,271,187,46,321
1747,276,62,187,8155.93,1001.6,43.69931,40.291702,2.771,26,43,276,187,59,318
1748,241,62,187,8158.69,1002.0,43.69929,40.29172,2.734,26,37,241,187,59,320
1749,244,60,186,8161.38,1002.4,43.699272,40.291744,2.687,26,39,244,186,47,319
1750,307,60,186,8164.13,1002.6,43.699253,40.291763,2.753,26,49,307,186,52,320
1751,307,66,186,8166.98,1002.8,43.69923,40.291782,2.855,26,44,307,186,45,321
1752,262,62,186,8169.87,1003.0,43.69921,40.291805,2.799,26,40,262,186,46,318
1753,305,62,186,8172.75,1003.2,43.69919,40.29183,2.855,26,47,305,186,46,320
1754,305,65,186,8175.63,1003.6,43.69917,40.291847,2.874,26,45,305,186,46,322
1755,264,63,186,8178.49,1004.2,43.699146,40.29187,2.818,26,40,264,186,46,320
1756,271,62,186,8181.26,1004.6,43.699127,40.29189,2.734,26,42,271,186,51,319
1757,344,68,186,8184.08,1005.0,43.69911,40.29191,2.893,26,48,344,186,58,319
1758,254,67,186,8186.97,1005.4,43.699085,40.29193,2.986,26,36,254,186,54,322
1759,266,68,186,8189.94,1005.6,43.699062,40.29195,2.958,26,37,266,186,45,318
1760,283,68,186,8192.94,1006.0,43.69904,40.29197,3.014,26,40,283,186,52,322
1761,292,72,186,8195.98,1006.2,43.699017,40.291992,3.135,26,39,292,186,52,319
1762,258,67,186,8199.16,1006.6,43.698994,40.29201,3.042,26,37,258,186,55,322
1763,277,67,186,8202.11,1007.0,43.69897,40.29203,2.948,26,39,277,186,48,317
1764,292,67,186,8205.12,1007.2,43.698948,40.29205,2.874,26,42,292,186,42,322
1765,292,67,186,8208.06,1007.4,43.698925,40.292072,2.995,26,42,292,186,56,321
1766,293,71,186,8211.2,1007.8,43.698902,40.29209,3.126,26,39,293,186,60,318
1767,276,70,186,8214.15,1008.2,43.69888,40.29211,3.023,26,38,276,186,46,319
1768,280,70,186,8217.44,1008.6,43.698853,40.292133,3.116,26,38,280,186,52,321
1769,320,71,186,8220.55,1008.8,43.698833,40.292156,3.135,26,43,320,186,53,319
1770,275,68,186,8223.64,1009.2,43.69881,40.29218,3.088,26,39,275,186,53,317
1771,254,68,186,8226.69,1009.6,43.698788,40.292202,3.051,26,36,254,186,49,323
1772,287,67,186,8229.73,1010.0,43.69877,40.29223,3.023,26,41,287,186,43,322
1773,312,72,186,8232.86,1010.2,43.698746,40.29225,3.135,26,41,312,186,53,639
1774,279,70,186,8236.02,1010.4,43.698723,40.29227,3.144,26,38,279,186,56,319
1775,246,67,186,8239.16,1010.8,43.698696,40.29229,3.088,26,35,246,186,52,323
1776,338,71,186,8242.27,1011.0,43.698673,40.29231,3.088,26,45,338,186,53,317
1777,230,69,186,8245.34,1011.2,43.69865,40.29233,3.07,26,32,230,186,53,322
1778,258,65,186,8248.37,1011.6,43.698627,40.292355,2.995,26,38,258,186,53,320
1779,354,73,186,8251.43,1012.4,43.698605,40.292374,3.154,26,46,354,186,42,317
1780,275,70,186,8254.55,1012.8,43.698578,40.292393,3.154,26,38,275,186,51,322
1781,250,67,186,8257.61,1013.0,43.698555,40.29241,2.967,26,36,250,186,51,318
1782,269,66,186,8260.57,1013.2,43.698532,40.29243,2.976,26,39,269,186,52,321
1783,305,68,186,8263.5,1013.6,43.69851,40.29245,2.967,26,43,305,186,52,320
1784,252,67,186,8266.43,1014.0,43.69849,40.292473,2.976,26,36,252,186,52,319
1785,241,67,186,8269.38,1014.0,43.69847,40.292496,3.004,26,34,241,186,43,324
1786,340,71,186,8272.35,1014.4,43.69845,40.292522,3.023,26,46,340,186,55,317
1787,269,70,186,8275.41,1014.8,43.69843,40.292545,3.135,26,37,269,186,60,320
1788,265,67,186,8278.51,1014.8,43.698406,40.29257,2.976,26,38,265,186,60,320
1789,287,69,187,8281.59,1015.4,43.698383,40.29259,3.07,26,40,287,187,60,321
1790,280,69,187,8284.65,1015.8,43.69836,40.292614,3.051,26,39,280,187,52,317
1791,249,66,186,8287.68,1016.0,43.69834,40.29264,2.976,26,36,249,186,58,320
1792,272,67,186,8290.67,1016.4,43.698322,40.292664,2.967,26,39,272,186,52,641
1793,296,68,186,8293.63,1016.6,43.6983,40.29269,2.939,26,42,296,186,54,320
1794,277,66,186,8296.53,1016.8,43.69828,40.292713,2.921,26,40,277,186,51,319
1795,259,64,186,8299.38,1017.0,43.698265,40.29274,2.837,26,39,259,186,46,321
1796,265,64,186,8302.17,1017.2,43.698246,40.292763,2.846,26,40,265,186,48,319
1797,288,66,187,8305.26,1017.4,43.698223,40.292786,2.967,26,42,288,187,59,643
1798,276,66,186,8308.24,1017.6,43.698204,40.292812,2.995,26,40,276,186,49,318
1799,276,67,186,8311.24,1017.8,43.698185,40.29284,2.986,26,39,276,186,57,319
1800,261,66,186,8314.16,1018.2,43.69817,40.292866,2.948,26,38,261,186,45,319
1801,306,70,186,8317.08,1018.4,43.698154,40.292896,2.967,26,42,306,186,56,322
1802,280,67,186,8320.02,1018.8,43.698135,40.292923,2.967,26,40,280,186,45,316
1803,306,68,186,8323.01,1019.0,43.69812,40.292953,3.042,26,43,306,186,54,322
1804,295,70,186,8326.07,1019.4,43.6981,40.292984,3.154,26,40,295,186,55,323
1805,246,68,187,8329.1,1019.8,43.698086,40.29301,2.958,26,35,246,187,49,317
1806,283,68,187,8332.05,1020.0,43.698067,40.29304,3.032,26,40,283,187,49,316
1807,305,70,187,8335.0,1020.2,43.69805,40.293068,3.004,26,42,305,187,54,325
1808,232,67,187,8337.93,1020.6,43.698036,40.293095,3.098,26,33,232,187,53,320
1809,304,68,187,8340.88,1021.0,43.69802,40.293125,2.976,26,43,304,187,52,317
1810,352,73,187,8343.94,1021.2,43.698,40.293156,3.023,26,46,352,187,56,320
1811,259,69,187,8347.22,1021.6,43.697983,40.293186,3.135,26,36,259,187,56,319
1812,242,70,187,8350.27,1021.8,43.697968,40.293217,3.182,26,33,242,187,49,319
1813,266,70,187,8353.39,1022.2,43.69795,40.293247,2.976,26,36,266,187,49,318
1814,266,66,187,8356.39,1022.4,43.697933,40.293274,2.967,26,38,266,187,52,322
1815,289,67,187,8359.38,1023.4,43.697918,40.293304,2.958,26,41,289,187,52,317
1816,270,67,187,8362.35,1023.8,43.697903,40.293335,2.948,26,38,270,187,51,323
1817,258,65,187,8365.31,1024.2,43.697884,40.293365,2.958,26,38,258,187,58,319
1818,275,66,187,8368.34,1024.6,43.69787,40.293396,2.948,26,40,275,187,46,318
1819,302,69,187,8371.44,1024.8,43.697857,40.29343,3.06,26,42,302,187,53,317
1820,288,68,187,8374.5,1025.2,43.69784,40.29346,2.986,26,40,288,187,50,324
1821,316,73,187,8377.66,1025.6,43.697823,40.293495,3.2,26,41,316,187,50,318
1822,233,71,187,8380.94,1025.8,43.697807,40.293526,3.182,26,31,233,187,54,318
1823,218,69,187,8384.18,1025.8,43.697792,40.29356,3.098,26,30,218,187,54,318
1824,246,69,187,8387.34,1026.2,43.697777,40.293594,3.088,26,34,246,187,45,318
1825,289,72,187,8390.57,1026.6,43.69776,40.29363,3.182,26,38,289,187,52,319
1826,244,71,187,8393.79,1026.8,43.697742,40.29366,3.126,26,33,244,187,57,320
1827,258,73,187,8397.1,1027.2,43.697723,40.29369,3.312,26,34,258,187,44,319
1828,310,80,187,8400.6,1027.6,43.697704,40.293724,3.49,26,37,310,187,50,315
1829,247,77,187,8404.13,1028.0,43.697685,40.29376,3.462,26,31,247,187,57,320
1830,259,79,187,8407.68,1028.2,43.697666,40.293797,3.564,26,31,259,187,51,320
1831,205,87,187,8411.3,1028.6,43.697647,40.29383,3.658,26,23,205,187,54,317
1832,212,67,187,8414.93,1028.8,43.697628,40.29387,3.574,26,30,212,187,41,318
1833,291,78,187,8418.61,1029.2,43.69761,40.293907,3.807,26,36,291,187,41,319
1834,198,78,187,8422.49,1029.4,43.69759,40.293945,3.9,26,24,198,187,56,636
1835,207,77,187,8426.39,1029.6,43.697567,40.293983,3.872,26,26,207,187,46,319
1836,242,77,187,8430.33,1029.8,43.697548,40.29402,3.975,26,30,242,187,50,318
1837,259,82,187,8434.37,1030.2,43.697525,40.294064,4.087,26,30,259,187,55,319
1838,209,81,187,8438.51,1030.4,43.697506,40.29411,4.078,26,25,209,187,55,317
1839,304,84,187,8442.64,1030.6,43.697487,40.29415,4.171,26,35,304,187,46,318
1840,335,89,187,8446.96,1030.6,43.697464,40.294193,4.395,26,36,335,187,51,323
1841,210,90,187,8451.39,1031.0,43.697437,40.29424,4.441,26,22,210,187,48,315
1842,208,86,187,8455.81,1031.2,43.697414,40.29428,4.357,26,23,208,187,45,320
1843,245,89,186,8460.21,1031.6,43.697388,40.294323,4.441,26,26,245,186,50,318
1844,185,76,186,8464.63,1032.0,43.697365,40.294365,4.404,26,23,185,186,61,318
1845,221,79,186,8469.0,1032.2,43.69734,40.294407,4.32,26,27,221,186,35,637
1846,255,79,186,8473.31,1032.2,43.697315,40.29445,4.283,26,31,255,186,49,319
1847,258,81,186,8477.66,1032.4,43.697292,40.294495,4.423,26,30,258,186,60,318
1848,235,80,186,8482.09,1032.6,43.69727,40.294537,4.451,26,28,235,186,37,318
1849,226,87,186,8486.51,1032.8,43.697243,40.294582,4.348,26,25,226,186,49,319
1850,273,88,186,8490.91,1032.8,43.69722,40.294624,4.404,26,30,273,186,49,319
1851,239,88,186,8495.36,1033.4,43.697193,40.294666,4.441,26,26,239,186,49,317
1852,226,88,186,8499.8,1033.6,43.69717,40.294712,4.441,26,25,226,186,47,318
1853,226,89,186,8504.25,1034.0,43.697147,40.294758,4.46,26,24,226,186,49,320
1854,212,87,186,8508.71,1034.4,43.697124,40.294804,4.488,26,23,212,186,47,316
1855,231,88,185,8513.14,1034.6,43.6971,40.294846,4.413,26,25,231,185,49,318
1856,309,89,185,8517.55,1035.0,43.697075,40.294888,4.385,26,33,309,185,45,318
1857,349,95,185,8522.04,1035.0,43.69705,40.29493,4.656,27,35,349,185,55,321
1858,200,97,185,8526.76,1035.2,43.69702,40.294975,4.787,27,20,200,185,59,314
1859,240,86,185,8531.59,1035.4,43.697,40.295025,4.833,27,27,240,185,48,321
1860,256,89,185,8536.38,1035.8,43.69697,40.29507,4.805,27,27,256,185,50,318
1861,217,87,185,8541.17,1036.2,43.696945,40.295116,4.759,27,24,217,185,50,318
1862,214,86,185,8545.93,1036.4,43.696915,40.295162,4.74,27,24,214,185,51,317
1863,285,88,185,8550.62,1036.6,43.696888,40.295204,4.721,27,31,285,185,46,319
1864,301,92,185,8555.39,1036.8,43.696857,40.29525,4.908,27,31,301,185,48,320
1865,219,92,185,8560.29,1036.8,43.696827,40.29529,5.02,27,23,219,185,51,315
1866,177,91,185,8565.23,1037.0,43.6968,40.29534,4.955,27,19,177,185,49,321
1867,221,89,185,8570.24,1037.6,43.696774,40.29539,4.955,27,24,221,185,49,317
1868,227,91,185,8575.19,1037.8,43.696747,40.29544,4.815,27,24,227,185,49,319
1869,209,90,185,8580.25,1037.8,43.696716,40.295486,4.945,27,22,209,185,50,315
1870,168,88,185,8585.25,1038.2,43.69669,40.295536,4.955,27,18,168,185,50,321
1871,180,90,185,8590.19,1038.2,43.696667,40.29559,4.88,27,19,180,185,43,318
1872,232,91,185,8595.18,1038.4,43.69664,40.29564,5.029,27,24,232,185,43,636
1873,201,94,185,8600.24,1038.6,43.696613,40.295692,5.076,27,20,201,185,51,317
1874,220,95,185,8605.35,1039.0,43.696587,40.295742,5.141,27,22,220,185,43,320
1875,236,93,185,8610.64,1039.4,43.69656,40.295795,5.318,27,24,236,185,53,316
1876,300,92,185,8616.02,1039.6,43.696533,40.295853,5.402,27,31,300,185,48,320
